,Description,Price,Rating,ReviewCount,Url,Url_img,Brand
3755,"High Tide A1308-100m Water Resistant Men's Digital Surf Watch (44 mm Watch Face, 23 mm Pu/Rubber/Silicone Band) - Made with Recycled Ocean Plastics",295.0,4.0,19,https://www.amazon.ca/A1308-100m-Resistant-Digital-Rubber-Silicone/dp/B08KR9XXDN/ref=sr_1_3173?keywords=watch&qid=1655330949&s=fashion&sr=1-3173,https://m.media-amazon.com/images/I/61o-YJqAeKL._AC_UL320_.jpg,Nixon
3756,"Men's Quartz Resin Strap, Black, 23.6 Casual Watch (Model: W-217HM-5AVCF)",29.99,4.7,37,https://www.amazon.ca/Casio-Quartz-Resin-Strap-Casual/dp/B07SX5TTTY/ref=sr_1_3174?keywords=watch&qid=1655330949&s=fashion&sr=1-3174,https://m.media-amazon.com/images/I/81AI98z5yKL._AC_UL320_.jpg,Casio
3757,Skull Watches for Men 3D Skeleton Unidirectional Bezel 30M Waterproof Quartz Wristwatches,59.99,4.2,189,https://www.amazon.ca/Luminous-Unidirectional-Waterproof-Watches-Black-Gold/dp/B08GYZJKXY/ref=sr_1_3175?keywords=watch&qid=1655330949&s=fashion&sr=1-3175,https://m.media-amazon.com/images/I/610sXe06e+L._AC_UL320_.jpg,HUNRUY
3758,"MoonSun Chronograph Quartz Black Dial Men's Watch TM-820010, Chronograph,Quartz Movement",88.67,4.6,3,https://www.amazon.ca/Technomarine-MoonSun-Chronograph-Quartz-TM-820010/dp/B09CFWCPJZ/ref=sr_1_3176?keywords=watch&qid=1655330949&s=fashion&sr=1-3176,https://m.media-amazon.com/images/I/610LBdkynvL._AC_UL320_.jpg,Technomarine
3774,"Men's 90296 Pro Diver Analog Display Quartz Black Watch, Black, Quartz Watch,Diver",75.65,4.6,235,https://www.amazon.ca/Invicta-Diver-Quartz-Stainless-Casual/dp/B06XDBN2WM/ref=sr_1_3180?keywords=watch&qid=1655330950&s=fashion&sr=1-3180,https://m.media-amazon.com/images/I/81N2n78pA3L._AC_UL320_.jpg,INVICTA
3775,"Men's Quartz Three-Hand Analog Casual Watch, McFadden Cuff Brown,",58.48,0.0,3,https://www.amazon.ca/Skechers-Quartz-Three-Hand-Analog-McFadden/dp/B09BBLLCX7/ref=sr_1_3181?keywords=watch&qid=1655330950&s=fashion&sr=1-3181,https://m.media-amazon.com/images/I/91V5C9vxpCL._AC_UL320_.jpg,Skechers
3776,Engraved Wood Watches Personalized Gifts for Men Husband Boyfriend My Man Fiancé Groomsman Wedding Birthday Christmas Anniversary Wacth,58.99,4.3,10,https://www.amazon.ca/Personalized-Boyfriend-Groomsman-Christmas-Anniversary/dp/B09FF3XR3X/ref=sr_1_3182?keywords=watch&qid=1655330950&s=fashion&sr=1-3182,https://m.media-amazon.com/images/I/71w61JlNT3L._AC_UL320_.jpg,2win
3777,| Komandirskie VDV Airborne Troops Commander Russian Military Mechanical Wrist Watch | Fashion | Business | Casual Men’s Watches | Model 307 Series,77.33,4.1,11,https://www.amazon.ca/VOSTOK-Komandirskie-Airborne-Commander-Mechanical/dp/B09B7XH5HV/ref=sr_1_3183?keywords=watch&qid=1655330950&s=fashion&sr=1-3183,https://m.media-amazon.com/images/I/71RPca5CLtL._AC_UL320_.jpg,VOSTOK
3778,"Men's EF305-1AV Multi-Function Analog Watch , black , One Size",61.13,4.0,1118,https://www.amazon.ca/Casio-EF305-1AV-Multi-Function-Analog-Watch/dp/B000GB0G1G/ref=sr_1_3184?keywords=watch&qid=1655330950&s=fashion&sr=1-3184,https://m.media-amazon.com/images/I/81mSQ21jFQL._AC_UL320_.jpg,Casio
3779,The City Two-Tone Chronograph Unisex Watch BU9751,399.0,3.0,7,https://www.amazon.ca/Burberry-Two-Tone-Chronograph-Unisex-BU9751/dp/B00J7JT5YW/ref=sr_1_3185?keywords=watch&qid=1655330950&s=fashion&sr=1-3185,https://m.media-amazon.com/images/I/71dHClRYYHL._AC_UL320_.jpg,Burberry
3780,Men's AU1062-56G Axiom Analog Display Japanese Quartz Gold Watch,279.98,4.4,115,https://www.amazon.ca/Citizen-AU1062-56G-Analog-Display-Japanese/dp/B00PXVU3LM/ref=sr_1_3186?keywords=watch&qid=1655330950&s=fashion&sr=1-3186,https://m.media-amazon.com/images/I/71ZTO9QE4BS._AC_UL320_.jpg,Citizen
3781,"Men's Mr. Daddy 2.0 Chronograph White-Tone Stainless Steel Watch DZ7419, Other, 5.7 cm, Chronograph,Quartz Movement",457.62,4.6,153,https://www.amazon.ca/Diesel-Mr-Daddy-2-0-DZ7419/dp/B07MLFYNYT/ref=sr_1_3187?keywords=watch&qid=1655330950&s=fashion&sr=1-3187,https://m.media-amazon.com/images/I/91DZzRyVZTL._AC_UL320_.jpg,Diesel
3782,"BENYAR Men's Mechanical Watches Automatic Mens Watches Watch Men Military Wristwatch Waterproof 100M,St6 Movement…",68.61,4.2,126,https://www.amazon.ca/BENYAR-Automatic-Waterproof-Self-Winding-Wristwatch/dp/B08QMLRT86/ref=sr_1_3188?keywords=watch&qid=1655330950&s=fashion&sr=1-3188,https://m.media-amazon.com/images/I/61bVJv1A50L._AC_UL320_.jpg,BY BENYAR
3788,"10-Year Battery Quartz Resin Strap, Black, 28.4 Casual Watch (Model: AEQ-110W-2A3VCF)",51.99,4.6,35,https://www.amazon.ca/Casio-10-Year-Battery-Quartz-Casual/dp/B08SP6KRSX/ref=sr_1_3194?keywords=watch&qid=1655330950&s=fashion&sr=1-3194,https://m.media-amazon.com/images/I/61-JBjlQxnL._AC_UL320_.jpg,Casio
3789,DS PH200M Automatic Black Dial Men's Watch C036.407.16.050.00,1041.3,4.8,11,https://www.amazon.ca/Certina-Action-Watch-Powermatic-C036-407-16-050-00/dp/B07F88128R/ref=sr_1_3195?keywords=watch&qid=1655330950&s=fashion&sr=1-3195,https://m.media-amazon.com/images/I/71MR2hr5KJL._AC_UL320_.jpg,Certina
3791,Screen Silver Dial Black Rubber Mens Watch PU102471001,209.0,3.7,13,https://www.amazon.ca/Screen-Silver-Black-Rubber-PU102471001/dp/B005ONTJPA/ref=sr_1_3197?keywords=watch&qid=1655330950&s=fashion&sr=1-3197,https://m.media-amazon.com/images/I/818hOmH4XPL._AC_UL320_.jpg,PUMA
3792,"Base Tide Pro A1307-100M Water Resistant Men's Digital Surf Watch (42mm Watch Face, 24mm Pu/Rubber/Silicone Band) - Made with #Tide Recycled Ocean Plastics",200.0,4.0,33,https://www.amazon.ca/NIXON-Base-Tide-Pro-A1307/dp/B08KRL7NK7/ref=sr_1_3198?keywords=watch&qid=1655330950&s=fashion&sr=1-3198,https://m.media-amazon.com/images/I/51hQfPQX+qL._AC_UL320_.jpg,Nixon
3793,Men's SNXS80 Series 5 Gold Tone Stainless Steel Bracelet Watch,224.96,4.4,158,https://www.amazon.ca/Seiko-SNXS80-Stainless-Steel-Bracelet/dp/B000KKKM7G/ref=sr_1_3199?keywords=watch&qid=1655330950&s=fashion&sr=1-3199,https://m.media-amazon.com/images/I/71Al27DTCsL._AC_UL320_.jpg,Seiko
3795,"24 mm - Bronson Chronograph Stainless Steel Watch - FS5877, Gold, One Size, Bronson",249.0,3.7,7,https://www.amazon.ca/Fossil-24-Bronson-Chronograph-Stainless/dp/B09G6G1626/ref=sr_1_3201?keywords=watch&qid=1655330950&s=fashion&sr=1-3201,https://m.media-amazon.com/images/I/81czwaVW8cL._AC_UL320_.jpg,Fossil
3796,Unisex Cannon,200.0,4.6,687,https://www.amazon.ca/Nixon-Cannon-Japanese-Stainless-watches/dp/B00J2HZPPW/ref=sr_1_3202?keywords=watch&qid=1655330950&s=fashion&sr=1-3202,https://m.media-amazon.com/images/I/8113oV+skNL._AC_UL320_.jpg,Nixon
3797,Guess Men's Classic,134.23,4.7,22,https://www.amazon.ca/GUESS-Black-Classic-Style-Watch/dp/B01J7NDY1W/ref=sr_1_3203?keywords=watch&qid=1655330950&s=fashion&sr=1-3203,https://m.media-amazon.com/images/I/71gvSDPiKvL._AC_UL320_.jpg,GUESS?
3799,Men's Chrono XL - T1166171605700,382.5,4.2,31,https://www.amazon.ca/Tissot-Chronograph-Stainless-Leather-T1166171605700/dp/B079L7DHFR/ref=sr_1_3205?keywords=watch&qid=1655330950&s=fashion&sr=1-3205,https://m.media-amazon.com/images/I/61uwbLEtfrL._AC_UL320_.jpg,Tissot
3800,Luxury Couple Watches Gold-Silver Tone Stainless Steel Quartz Calendar Wristwatch Rhinestone His and Her Watch Set,45.99,4.0,300,https://www.amazon.ca/JewelryWe-Gold-Silver-Stainless-Wristwatch-Rhinestone/dp/B07QMQS2GB/ref=sr_1_3207?keywords=watch&qid=1655330950&s=fashion&sr=1-3207,https://m.media-amazon.com/images/I/71FY5VZkS4L._AC_UL320_.jpg,JewelryWe
3802,Men's Gold-Tone Bracelet Watch 40mm,168.99,4.6,13,https://www.amazon.ca/Tommy-Hilfiger-Mens-Cooper-Analog/dp/B07GZ5YK81/ref=sr_1_3209?keywords=watch&qid=1655330950&s=fashion&sr=1-3209,https://m.media-amazon.com/images/I/51RX2eEtqsL._AC_UL320_.jpg,Tommy Hilfiger
3803,Men's 42mm Lime Green Accented Digital Chronograph Black Velcro Strap Watch,30.0,4.0,516,https://www.amazon.ca/Armitron-40-8291BLK-Digital-Chronograph/dp/B00CC6US6Q/ref=sr_1_3211?keywords=watch&qid=1655330950&s=fashion&sr=1-3211,https://m.media-amazon.com/images/I/81mbs2QDuJL._AC_UL320_.jpg,Armitron
3805,Unisex 40/8291BLU Black Sport Watch with Hook-and-Loop Strap,24.04,4.4,194,https://www.amazon.ca/Armitron-Sport-Unisex-40-8291BLU/dp/B00CC6US2A/ref=sr_1_3214?keywords=watch&qid=1655330950&s=fashion&sr=1-3214,https://m.media-amazon.com/images/I/81iCc94oOLL._AC_UL320_.jpg,Armitron Sport
3806,Men's Expedition Metal Tech Fullsize 49631,59.98,3.7,30,https://www.amazon.ca/Timex-Expedition-Metal-Fullsize-49631/dp/B006IPSGXY/ref=sr_1_3215?keywords=watch&qid=1655330950&s=fashion&sr=1-3215,https://m.media-amazon.com/images/I/511Aks-8sOL._AC_UL320_.jpg,Timex
3807,"Alliance Large Watch with Green Two-Tone Dial, Rose-Gold Bezel, Two-Tone Stainless Steel Bracelet",575.0,0.0,1,https://www.amazon.ca/Victorinox-Swiss-Quartz-Watch-Stainless/dp/B086H1JP9R/ref=sr_1_3216?keywords=watch&qid=1655330950&s=fashion&sr=1-3216,https://m.media-amazon.com/images/I/71gyZyEDcbL._AC_UL320_.jpg,Victorinox
3808,Star Wars Boba Fett Chronograph Quartz Men's Watch 32527,151.32,4.7,71,https://www.amazon.ca/Invicta-Chronograph-Quartz-Watch-32527/dp/B085N5TYXS/ref=sr_1_3217?keywords=watch&qid=1655330950&s=fashion&sr=1-3217,https://m.media-amazon.com/images/I/61NdWDnKYBL._AC_UL320_.jpg,INVICTA
3809,Men's 11742 Vintage Master Rose Gold-Tone Stainless Steel Watch with Black Leather Band,80.35,4.1,4,https://www.amazon.ca/Invicta-Vintage-11742-Leather-Quartz/dp/B00F7E2Q6A/ref=sr_1_3218?keywords=watch&qid=1655330950&s=fashion&sr=1-3218,https://m.media-amazon.com/images/I/81qwM3+Kl4L._AC_UL320_.jpg,INVICTA
3810,Los Angeles Dual time Mens Analogue Swiss-Quartz Watch with Calfskin Bracelet 8644-5,365.0,4.7,10,https://www.amazon.ca/Zeppelin-8644-5-LZ126-Los-Angeles/dp/B01MSOK7LF/ref=sr_1_3219?keywords=watch&qid=1655330950&s=fashion&sr=1-3219,https://m.media-amazon.com/images/I/61mVMAABo7L._AC_UL320_.jpg,Zeppelin
3811,Men's 1791053 Stainless Steel Watch with Link Bracelet,222.99,4.6,627,https://www.amazon.ca/Tommy-Hilfiger-1791053-Stainless-Bracelet/dp/B00LX0IVGG/ref=sr_1_3220?keywords=watch&qid=1655330950&s=fashion&sr=1-3220,https://m.media-amazon.com/images/I/61mguTD2nuL._AC_UL320_.jpg,Tommy Hilfiger
3812,"Men's US9596 Analog-Digital Display Analog Quartz Black Watch, Black",29.99,4.0,299,https://www.amazon.ca/U-S-Polo-Assn-Quartz-Rubber/dp/B01MTS59ZG/ref=sr_1_3221?keywords=watch&qid=1655330950&s=fashion&sr=1-3221,https://m.media-amazon.com/images/I/91XrFGmb3QL._AC_UL320_.jpg,U.S. Polo Assn.
3813,"MK8412 Men's Lexington Wrist Watch, Blue Dial",250.57,4.2,42,https://www.amazon.ca/Michael-Kors-MK8412-Lexington-Wrist/dp/B00WUPPI6Y/ref=sr_1_3222?keywords=watch&qid=1655330950&s=fashion&sr=1-3222,https://m.media-amazon.com/images/I/91MLB1gdwYL._AC_UL320_.jpg,Michael Kors
3815,Amphibian Automatic Self-Winding Russian Military Wristwatch #710059 (710059 100 Steel),129.79,0.0,1,https://www.amazon.ca/Amphibian-Automatic-Self-Winding-Wristwatch-710059/dp/B07ZFV3S2X/ref=sr_1_3224?keywords=watch&qid=1655330950&s=fashion&sr=1-3224,https://m.media-amazon.com/images/I/61u0eY3r72L._AC_UL320_.jpg,VOSTOK
3835,By Casio Men's GA900AG-1A Analog-Digital Watch Black/Gold,168.27,4.6,23,https://www.amazon.ca/G-Shock-Casio-GA900AG-1A-Analog-Digital-Watch/dp/B093TVH5CB/ref=sr_1_3232?keywords=watch&qid=1655330952&s=fashion&sr=1-3232,https://m.media-amazon.com/images/I/71lcPKAARuL._AC_UL320_.jpg,G‐SHOCK
3836,"10 Year Battery Quartz Watch with Resin Strap, Black, 27.2 (Model: DW-291H-1BVCF)",50.33,4.6,288,https://www.amazon.ca/Casio-Battery-Quartz-Watch-Resin/dp/B083L42D5G/ref=sr_1_3233?keywords=watch&qid=1655330952&s=fashion&sr=1-3233,https://m.media-amazon.com/images/I/61FfRukHZ4L._AC_UL320_.jpg,Casio
3838,#FAB00009W Men's 3 Star Stainless Steel Silver Dial Self Wind Automatic Watch,122.39,0.0,1,https://www.amazon.ca/Orient-FAB00009W-Stainless-Silver-Automatic/dp/B072Q7SSJ4/ref=sr_1_3235?keywords=watch&qid=1655330952&s=fashion&sr=1-3235,https://m.media-amazon.com/images/I/618pHsrBvkL._AC_UL320_.jpg,Orient
3839,Men's ' Nami Japanese Automatic Stainless Steel and Leather Diving Watch,489.0,4.7,46,https://www.amazon.ca/Orient-Japanese-Automatic-Stainless-Leather/dp/B071VVSZDH/ref=sr_1_3236?keywords=watch&qid=1655330952&s=fashion&sr=1-3236,https://m.media-amazon.com/images/I/61pIgYxxJ+L._AC_UL320_.jpg,Orient
3844,"Men's Quartz Stainless Steel and Bracelet Casual Watch, Color: Silver (Model: 1791713)",130.99,4.0,147,https://www.amazon.ca/Tommy-Hilfiger-Quartz-Stainless-Silver/dp/B088P7SLZG/ref=sr_1_3241?keywords=watch&qid=1655330952&s=fashion&sr=1-3241,https://m.media-amazon.com/images/I/71f5D4+SvwL._AC_UL320_.jpg,Tommy Hilfiger
3845,Men's MCW-200H-2AVCF Classic Analog-Digital Display Quartz Black Watch,66.81,4.6,68,https://www.amazon.ca/Casio-MCW-200H-2AVCF-Classic-Analog-Digital-Display/dp/B079TKWFJQ/ref=sr_1_3243?keywords=watch&qid=1655330952&s=fashion&sr=1-3243,https://m.media-amazon.com/images/I/918-22DSdjL._AC_UL320_.jpg,Casio
3846,Mens Watch Leather Strap - Swiss Quartz Ronda Mvmt - Sports Watch - 881 Watches for Men Collection,119.2,4.4,384,https://www.amazon.ca/Stuhrling-Original-Black-Watch-Leather/dp/B07CT5K1R4/ref=sr_1_3244?keywords=watch&qid=1655330952&s=fashion&sr=1-3244,https://m.media-amazon.com/images/I/91T105pvfmL._AC_UL320_.jpg,Stuhrling Original
3847,Mens Skull Big Face Watches Rectangle Punk Diamond Dial Leather Strap Calendar Quartz Sports Wrist Watch,49.99,4.2,390,https://www.amazon.ca/Watches-Rectangle-Diamond-Leather-Calendar/dp/B08L6F6FC6/ref=sr_1_3246?keywords=watch&qid=1655330952&s=fashion&sr=1-3246,https://m.media-amazon.com/images/I/716SM80b18L._AC_UL320_.jpg,FANMIS
3849,Men’s Steelix Watch | 200m / 660 ft Water Resistant | Solid Stainless Steel Case,135.0,4.6,66,https://www.amazon.ca/Momentum-1M-SP74U7U-Steelix-Sport-Watches/dp/B00JXEPGQC/ref=sr_1_3249?keywords=watch&qid=1655330952&s=fashion&sr=1-3249,https://m.media-amazon.com/images/I/81k8BfEudnL._AC_UL320_.jpg,MOMENTUM
3852,Luxury Men's Kairos Wrist Watch - Mesh Watch Band - 42mm Analog Watch - Japanese Quartz Movement,168.95,4.0,186,https://www.amazon.ca/Vincero-Luxury-Kairos-Wrist-Watch/dp/B07H7TY2NT/ref=sr_1_3252?keywords=watch&qid=1655330952&s=fashion&sr=1-3252,https://m.media-amazon.com/images/I/91A9ni2mTHL._AC_UL320_.jpg,VINCERO
3853,"Men’s Watches,Business Simple Fashion Stainless Steel Casual Analog Quartz Calendar Date Dress Waterproof Wrist Watch Black Blue",33.99,4.0,793,https://www.amazon.ca/Watches-Fashion-Display-Waterproof-Stainless/dp/B089YBZMV3/ref=sr_1_3253?keywords=watch&qid=1655330952&s=fashion&sr=1-3253,https://m.media-amazon.com/images/I/71TOkT89GrL._AC_UL320_.jpg,Senors
3855,Men's VFG040013 Mystique Sport 46mm Stainless Steel Chronograph Watch,1143.33,2.0,2,https://www.amazon.ca/Versace-VFG040013-Mystique-Stainless-Chronograph/dp/B00CPKINK2/ref=sr_1_3255?keywords=watch&qid=1655330952&s=fashion&sr=1-3255,https://m.media-amazon.com/images/I/81N-WdAExQL._AC_UL320_.jpg,Versace
3856,Men's Holst,140.74,4.2,16,https://www.amazon.ca/SKAGEN-SKW6732-Skagen-Mens-Holst/dp/B08QLLZCZW/ref=sr_1_3257?keywords=watch&qid=1655330952&s=fashion&sr=1-3257,https://m.media-amazon.com/images/I/81UIeTOBzRL._AC_UL320_.jpg,SKAGEN
3857,"Men's Stainless Steel Quartz Silicone Strap, Black, 22 Casual Watch (Model: NAPOBS110)",179.23,3.7,8,https://www.amazon.ca/Nautica-Stainless-Quartz-Silicone-Casual/dp/B08YKFF9N7/ref=sr_1_3258?keywords=watch&qid=1655330952&s=fashion&sr=1-3258,https://m.media-amazon.com/images/I/91civfH1-CL._AC_UL320_.jpg,Nautica
3858,Gold Watches for Men 18K Gold-Tone Luxury Automatic Watch Mechanical Self-Wind 50M Waterproof Austria Crystal Accented,71.39,3.8,23,https://www.amazon.ca/WUTAN-Gold-Tone-Automatic-Mechanical-Waterproof/dp/B0989HZYLB/ref=sr_1_3259?keywords=watch&qid=1655330952&s=fashion&sr=1-3259,https://m.media-amazon.com/images/I/61kp0OSJGbL._AC_UL320_.jpg,WUTAN
3860,MTP-VT01GL-3B Men's Minimalistic Gold Tone Green Leather Band Green Dial 3-Hand Analog Watch,54.7,4.4,201,https://www.amazon.ca/Casio-MTP-VT01GL-3B-Minimalistic-Leather-3-Hand/dp/B08C3G19KG/ref=sr_1_3261?keywords=watch&qid=1655330952&s=fashion&sr=1-3261,https://m.media-amazon.com/images/I/71J1GquBj3L._AC_UL320_.jpg,Casio
3861,Men's 2010765-12.12 Blue Resin Watch with Textured Silicone Band,137.72,4.4,140,https://www.amazon.ca/Lacoste-2010765-12-12-Resin-Textured-Silicone/dp/B00L4JZ5K6/ref=sr_1_3262?keywords=watch&qid=1655330952&s=fashion&sr=1-3262,https://m.media-amazon.com/images/I/819ieBL1HLL._AC_UL320_.jpg,Lacoste
3862,Men's Dress 43A138 BULOVA Watch,97.49,3.6,19,https://www.amazon.ca/CARAVELLE-Dress-43A138-BULOVA-Watch/dp/B01N4H3EHM/ref=sr_1_3263?keywords=watch&qid=1655330952&s=fashion&sr=1-3263,https://m.media-amazon.com/images/I/91-TfJiHB5L._AC_UL320_.jpg,Caravelle New York
3863,"Men's Oceanographer // 96B321, Blue, 44mm",525.0,4.4,24,https://www.amazon.ca/Bulova-Oceanographer-Devil-Diver-Orange/dp/B07VQQ53NC/ref=sr_1_3264?keywords=watch&qid=1655330952&s=fashion&sr=1-3264,https://m.media-amazon.com/images/I/71YyN1heVfL._AC_UL320_.jpg,Bulova
3864,Men's 408231RDGY Silver-Tone and Black Chronograph Digital Sport Watch,27.0,4.0,1533,https://www.amazon.ca/Armitron-408231RDGY-Silver-Tone-Chronograph-Digital/dp/B00451ZGCW/ref=sr_1_3265?keywords=watch&qid=1655330952&s=fashion&sr=1-3265,https://m.media-amazon.com/images/I/81CT5ZA2hvL._AC_UL320_.jpg,Armitron
3865,"TOUPIE Unisex Watch (Model: SUON117), Green",75.2,0.0,1,https://www.amazon.ca/Swatch-TOUPIE-Unisex-Watch-Model/dp/B09K4BLC1B/ref=sr_1_3266?keywords=watch&qid=1655330952&s=fashion&sr=1-3266,https://m.media-amazon.com/images/I/51XjFO-SCiL._AC_UL320_.jpg,Swatch
3866,"HYDROCONQUEST 41MM Stainless Steel/PVD Diving Watch L37403587, Diving Watch",1184.27,0.0,1,https://www.amazon.ca/Longines-HYDROCONQUEST-Stainless-Diving-L37403587/dp/B07HS2FBTB/ref=sr_1_3267?keywords=watch&qid=1655330952&s=fashion&sr=1-3267,https://m.media-amazon.com/images/I/61VtrVRqG2L._AC_UL320_.jpg,Longines
3867,Prospex Special Edition SRPF79 Blue Silicone Automatic Diver's Watch,498.45,4.6,47,https://www.amazon.ca/Seiko-Prospex-SRPF79-Silicone-Automatic/dp/B08WK4FJM8/ref=sr_1_3269?keywords=watch&qid=1655330952&s=fashion&sr=1-3269,https://m.media-amazon.com/images/I/61ZaWNf+BbL._AC_UL320_.jpg,Seiko
3868,Men's 408159BLK Sport Chronograph Black Strap Digital Display Watch,35.99,4.6,462,https://www.amazon.ca/Armitron-408159BLK-Chronograph-Digital-Display/dp/B001RNNBCS/ref=sr_1_3270?keywords=watch&qid=1655330952&s=fashion&sr=1-3270,https://m.media-amazon.com/images/I/81ISUoH7vCL._AC_UL320_.jpg,Armitron
3870,BN5050-09X Men's Promaster Altichron Khaki Dial Strap Watch,520.73,4.3,39,https://www.amazon.ca/Citizen-BN5050-09X-Promaster-Altichron-Khaki/dp/B07VB865T7/ref=sr_1_3272?keywords=watch&qid=1655330952&s=fashion&sr=1-3272,https://m.media-amazon.com/images/I/81wU6JPDhtL._AC_UL320_.jpg,Citizen
3883,"Eco-Drive Mens Stainless Steel Watch, Black Stainless Steel Band, (Model: BM6985-55E)",245.0,4.4,45,https://www.amazon.ca/Citizen-CITIZEN-BM6985-55E/dp/B01I50XV3E/ref=sr_1_3274?keywords=watch&qid=1655330953&s=fashion&sr=1-3274,https://m.media-amazon.com/images/I/61hyV7RLM4L._AC_UL320_.jpg,Citizen
3885,Men's Weekender AW1658-02E SSB Strap Black Dial Eco-Drive Watch,210.0,0.0,3,https://www.amazon.ca/Citizen-Stainless-Quartz-Polyurethane-Casual/dp/B08NTNNRVW/ref=sr_1_3277?keywords=watch&qid=1655330953&s=fashion&sr=1-3277,https://m.media-amazon.com/images/I/71W8ZsI+V2L._AC_UL320_.jpg,Citizen
3886,"Caravelle Retro Quartz Mens Watch, Stainless Steel with Blue Nylon Strap, Silver-Tone (Model: 43B167)",81.54,4.3,34,https://www.amazon.ca/Caravelle-Bulova-Dress-Watch-Model/dp/B07NQK8DTY/ref=sr_1_3278?keywords=watch&qid=1655330953&s=fashion&sr=1-3278,https://m.media-amazon.com/images/I/81yTX+SmiAL._AC_UL320_.jpg,Caravelle designed by Bulova
3887,"Men's Griffed Stainless Steel Chronograph Quartz Watch, Black Leather, One Size, Griffed - DZ4519",324.99,4.6,26,https://www.amazon.ca/Diesel-Griffed-DZ4519-Black-Size/dp/B07TFHSDHH/ref=sr_1_3280?keywords=watch&qid=1655330953&s=fashion&sr=1-3280,https://m.media-amazon.com/images/I/71bFvCF9NhL._AC_UL320_.jpg,Diesel
3888,Kids W-214HC-3AVCF Illuminator Black Digital Watch with Resin Band,103.61,3.8,30,https://www.amazon.ca/Casio-W-214HC-3AVCF-Illuminator-Black-Digital/dp/B007EBUA6W/ref=sr_1_3281?keywords=watch&qid=1655330953&s=fashion&sr=1-3281,https://m.media-amazon.com/images/I/61RWgmx7YPL._AC_UL320_.jpg,Casio
3889,Men's Casual Analog Black Dial Silver Band Watch (Model: CA4280-88E),393.75,4.3,43,https://www.amazon.ca/Citizen-Casual-Analog-Black-Silver/dp/B07HMKQZKW/ref=sr_1_3282?keywords=watch&qid=1655330953&s=fashion&sr=1-3282,https://m.media-amazon.com/images/I/51ps2VtjEhL._AC_UL320_.jpg,Citizen
3890,"Men's Edifice Quartz Stainless Steel Strap, Black, 22 Casual Watch (Model: EFR-S567DC-1AVCR)",156.37,4.7,79,https://www.amazon.ca/Casio-Edifice-Quartz-Stainless-Casual/dp/B07TC6MXGY/ref=sr_1_3283?keywords=watch&qid=1655330953&s=fashion&sr=1-3283,https://m.media-amazon.com/images/I/811cfL4VzWS._AC_UL320_.jpg,Casio
3891,Avion BX1010-53E Black Leather Strap Black Dial Eco-Drive Watch,324.75,4.1,58,https://www.amazon.ca/Eco-Drive-BX1010-02E-Citizen-Promaster-Nighhawk/dp/B07MCV91BL/ref=sr_1_3284?keywords=watch&qid=1655330953&s=fashion&sr=1-3284,https://m.media-amazon.com/images/I/81MMa2pcR9L._AC_UL320_.jpg,Citizen
3896,Mens Colonne Watch VSPHI0620,315.93,0.0,5,https://www.amazon.ca/Versus-Versace-Colonne-Watch-VSPHI0620/dp/B089LXK8PZ/ref=sr_1_3289?keywords=watch&qid=1655330953&s=fashion&sr=1-3289,https://m.media-amazon.com/images/I/81dO04uZStL._AC_UL320_.jpg,Versus Versace
3897,Sport Men's US9322 Navy Rubber Analog Digital Watch,52.99,4.1,541,https://www.amazon.ca/U-S-Polo-Assn-US9322-Digital/dp/B00D8DQKCS/ref=sr_1_3290?keywords=watch&qid=1655330953&s=fashion&sr=1-3290,https://m.media-amazon.com/images/I/9118yNqBpiL._AC_UL320_.jpg,U.S. Polo Assn.
3898,"Men's Year-Round Acrylic Quartz Watch with Resin Strap, Black, 18 (Model: GW-7900B-1ER)",221.81,4.4,2253,https://www.amazon.ca/Watch-Casio-GW7900B-1-G-Shock-Atomic/dp/B0039YOIH0/ref=sr_1_3291?keywords=watch&qid=1655330953&s=fashion&sr=1-3291,https://m.media-amazon.com/images/I/61s09qXn2ML._AC_UL320_.jpg,Casio
3899,Mens Luxury Stylish Wooden Watches Date & Chronograph Military Quartz Timepieces,69.99,4.2,52,https://www.amazon.ca/BOBO-BIRD-Chronograph-Military-Timepieces/dp/B07MPVWTZG/ref=sr_1_3292?keywords=watch&qid=1655330953&s=fashion&sr=1-3292,https://m.media-amazon.com/images/I/71LcznCsKQL._AC_UL320_.jpg,BOBO BIRD
